"Borough","MajorCategory","SubCategory","Value","CrimeDate","Region"
"E01032786",1,3,2006,NA,"Unknown"
"E01032786",1,6,2006,NA,"Unknown"
"E01032786",1,6,2006,NA,"Unknown"
"E01032786",1,5,2006,NA,"Unknown"
"E01032786",1,1,2006,NA,"Unknown"
"E01032786",1,4,2006,NA,"Unknown"
"E01032786",1,7,2006,NA,"Unknown"
"E01032786",1,1,2006,NA,"Unknown"
"E01032787",1,12,2006,NA,"Unknown"
"E01032787",1,7,2006,NA,"Unknown"
"E01032787",1,8,2006,NA,"Unknown"
"E01032787",1,2,2006,NA,"Unknown"
"E01032787",1,11,2006,NA,"Unknown"
"E01032787",1,10,2006,NA,"Unknown"
"E01032787",1,9,2006,NA,"Unknown"
"E01032787",1,1,2006,NA,"Unknown"
"E01032787",1,8,2006,NA,"Unknown"
"E01032787",1,12,2006,NA,"Unknown"
"E01032787",1,11,2006,NA,"Unknown"
"E01032787",1,9,2006,NA,"Unknown"
"E01032787",1,3,2006,NA,"Unknown"
"E01032787",1,11,2006,NA,"Unknown"
"E01032787",1,9,2006,NA,"Unknown"
"E01032787",1,12,2006,NA,"Unknown"
"E01032787",1,9,2006,NA,"Unknown"
"E01032787",1,7,2006,NA,"Unknown"
"E01032787",1,9,2006,NA,"Unknown"
"E01032787",1,8,2006,NA,"Unknown"
"E01032787",1,3,2006,NA,"Unknown"
"E01032788",1,5,2006,NA,"Unknown"
"E01032788",1,9,2006,NA,"Unknown"
"E01032788",1,3,2006,NA,"Unknown"
"E01032788",1,8,2006,NA,"Unknown"
"E01032788",1,12,2006,NA,"Unknown"
"E01032788",1,5,2006,NA,"Unknown"
"E01032788",1,12,2006,NA,"Unknown"
"E01032788",1,2,2006,NA,"Unknown"
"E01032788",1,10,2006,NA,"Unknown"
"E01032788",1,3,2006,NA,"Unknown"
"E01032788",1,10,2006,NA,"Unknown"
"E01032788",1,6,2006,NA,"Unknown"
"E01032788",1,10,2006,NA,"Unknown"
"E01032788",1,3,2006,NA,"Unknown"
"E01032788",1,1,2006,NA,"Unknown"
"E01032788",1,11,2006,NA,"Unknown"
"E01032788",1,11,2006,NA,"Unknown"
"E01032788",1,9,2006,NA,"Unknown"
"E01032788",1,11,2006,NA,"Unknown"
"E01032789",1,1,2006,NA,"Unknown"
"E01032789",1,12,2006,NA,"Unknown"
"E01032789",1,6,2006,NA,"Unknown"
"E01032789",1,3,2006,NA,"Unknown"
"E01032789",1,3,2006,NA,"Unknown"
"E01032789",1,10,2006,NA,"Unknown"
"E01032789",1,10,2006,NA,"Unknown"
"E01032789",1,6,2006,NA,"Unknown"
"E01032789",1,9,2006,NA,"Unknown"
"E01032789",1,12,2006,NA,"Unknown"
"E01032789",1,3,2006,NA,"Unknown"
"E01032789",1,10,2006,NA,"Unknown"
"E01032789",1,11,2006,NA,"Unknown"
"E01032789",1,4,2006,NA,"Unknown"
"E01032789",1,6,2006,NA,"Unknown"
"E01032789",1,10,2006,NA,"Unknown"
"E01032789",1,9,2006,NA,"Unknown"
"E01032789",1,5,2006,NA,"Unknown"
"E01032789",1,12,2006,NA,"Unknown"
"E01032790",1,9,2006,NA,"Unknown"
"E01032790",1,11,2006,NA,"Unknown"
"E01032790",1,5,2006,NA,"Unknown"
"E01032790",1,6,2006,NA,"Unknown"
"E01032790",1,10,2006,NA,"Unknown"
"E01032790",1,7,2006,NA,"Unknown"
"E01032790",1,11,2006,NA,"Unknown"
"E01032790",1,1,2006,NA,"Unknown"
"E01032790",1,4,2006,NA,"Unknown"
"E01032790",1,11,2006,NA,"Unknown"
"E01032790",1,7,2006,NA,"Unknown"
"E01032790",1,1,2006,NA,"Unknown"
"E01032790",1,7,2006,NA,"Unknown"
"E01032790",1,1,2006,NA,"Unknown"
"E01032790",1,5,2006,NA,"Unknown"
"E01032790",1,2,2006,NA,"Unknown"
"E01032790",1,11,2006,NA,"Unknown"
"E01032790",1,11,2006,NA,"Unknown"
"E01032790",1,4,2006,NA,"Unknown"
"E01032790",1,9,2006,NA,"Unknown"
"E01032790",1,9,2006,NA,"Unknown"
"E01032803",1,8,2006,NA,"Unknown"
"E01032803",1,4,2006,NA,"Unknown"
"E01032803",1,2,2006,NA,"Unknown"
"E01032803",1,6,2006,NA,"Unknown"
"E01032803",1,12,2006,NA,"Unknown"
"E01032803",1,1,2006,NA,"Unknown"
"E01032803",1,4,2006,NA,"Unknown"
"E01032803",1,4,2006,NA,"Unknown"
"E01032803",1,6,2006,NA,"Unknown"
"E01032803",1,8,2006,NA,"Unknown"
"E01032803",1,5,2006,NA,"Unknown"
"E01032803",1,2,2006,NA,"Unknown"
"E01032803",1,1,2006,NA,"Unknown"
"E01032803",1,10,2006,NA,"Unknown"
"E01032803",1,8,2006,NA,"Unknown"
"E01032803",1,2,2006,NA,"Unknown"
"E01032803",1,12,2006,NA,"Unknown"
"E01032803",1,12,2006,NA,"Unknown"
"E01032803",1,3,2006,NA,"Unknown"
"E01032803",1,10,2006,NA,"Unknown"
"E01032803",1,8,2006,NA,"Unknown"
"E01032803",1,9,2006,NA,"Unknown"
"E01032803",1,7,2006,NA,"Unknown"
"E01032803",1,5,2006,NA,"Unknown"
"E01032803",1,12,2006,NA,"Unknown"
"E01032803",1,12,2006,NA,"Unknown"
"E01032803",1,10,2006,NA,"Unknown"
"E01032803",1,5,2006,NA,"Unknown"
"E01032803",1,11,2006,NA,"Unknown"
"E01032805",1,12,2006,NA,"Unknown"
"E01032805",1,12,2006,NA,"Unknown"
"E01032805",1,6,2006,NA,"Unknown"
"E01032805",1,11,2006,NA,"Unknown"
"E01032805",1,2,2006,NA,"Unknown"
"E01032805",1,2,2006,NA,"Unknown"
"E01032805",1,4,2006,NA,"Unknown"
"E01032805",1,9,2006,NA,"Unknown"
"E01032805",1,6,2006,NA,"Unknown"
"E01032805",1,4,2006,NA,"Unknown"
"E01032805",1,3,2006,NA,"Unknown"
"E01032805",1,11,2006,NA,"Unknown"
"E01032805",1,12,2006,NA,"Unknown"
"E01032805",1,3,2006,NA,"Unknown"
"E01032805",1,2,2006,NA,"Unknown"
"E01032805",1,10,2006,NA,"Unknown"
"E01032805",1,3,2006,NA,"Unknown"
"E01032805",1,1,2006,NA,"Unknown"
"E01032805",1,11,2006,NA,"Unknown"
"E01032805",1,2,2006,NA,"Unknown"
"E01032805",1,9,2006,NA,"Unknown"
"E01032805",1,12,2006,NA,"Unknown"
"E01032805",1,12,2006,NA,"Unknown"
"E01032805",1,12,2006,NA,"Unknown"
"E01032805",1,3,2006,NA,"Unknown"
"E01032834",1,6,2006,NA,"Unknown"
"E01032834",1,10,2006,NA,"Unknown"
"E01032834",1,9,2006,NA,"Unknown"
"E01032834",1,6,2006,NA,"Unknown"
"E01032834",1,11,2006,NA,"Unknown"
"E01032834",1,3,2006,NA,"Unknown"
"E01032834",1,2,2006,NA,"Unknown"
"E01032834",1,2,2006,NA,"Unknown"
"E01032834",1,8,2006,NA,"Unknown"
"E01032834",1,8,2006,NA,"Unknown"
"E01032834",1,6,2006,NA,"Unknown"
"E01032834",1,7,2006,NA,"Unknown"
"E01032834",1,7,2006,NA,"Unknown"
"E01032834",1,10,2006,NA,"Unknown"
"E01032834",1,1,2006,NA,"Unknown"
"E01032834",1,10,2006,NA,"Unknown"
"E01032834",1,12,2006,NA,"Unknown"
"E01032834",1,4,2006,NA,"Unknown"
"E01032834",1,12,2006,NA,"Unknown"
"E01032834",1,3,2006,NA,"Unknown"
"E01032834",1,8,2006,NA,"Unknown"
"E01032834",1,10,2006,NA,"Unknown"
"E01032834",1,7,2006,NA,"Unknown"
"E01033000",1,4,2006,NA,"Unknown"
"E01033000",1,4,2006,NA,"Unknown"
"E01033000",1,11,2006,NA,"Unknown"
"E01033000",1,1,2006,NA,"Unknown"
"E01033000",1,8,2006,NA,"Unknown"
"E01033000",1,3,2006,NA,"Unknown"
"E01033000",1,10,2006,NA,"Unknown"
"E01033000",1,10,2006,NA,"Unknown"
"E01033000",1,1,2006,NA,"Unknown"
"E01033000",1,2,2006,NA,"Unknown"
"E01033000",1,2,2006,NA,"Unknown"
"E01033000",1,2,2006,NA,"Unknown"
"E01033000",1,10,2006,NA,"Unknown"
"E01033000",1,11,2006,NA,"Unknown"
"E01033000",1,4,2006,NA,"Unknown"
"E01033000",1,3,2006,NA,"Unknown"
"E01033000",1,1,2006,NA,"Unknown"
"E01033030",1,12,2006,NA,"Unknown"
"E01033030",1,2,2006,NA,"Unknown"
"E01033030",1,9,2006,NA,"Unknown"
"E01033030",1,12,2006,NA,"Unknown"
"E01033030",1,7,2006,NA,"Unknown"
"E01033030",1,9,2006,NA,"Unknown"
"E01033030",1,4,2006,NA,"Unknown"
"E01033030",1,5,2006,NA,"Unknown"
"E01033030",1,1,2006,NA,"Unknown"
"E01033030",1,10,2006,NA,"Unknown"
"E01033030",1,6,2006,NA,"Unknown"
"E01033030",1,5,2006,NA,"Unknown"
"E01033030",1,2,2006,NA,"Unknown"
"E01033030",1,8,2006,NA,"Unknown"
"E01033030",1,9,2006,NA,"Unknown"
"E01033030",1,6,2006,NA,"Unknown"
"E01033030",1,2,2006,NA,"Unknown"
"E01033030",1,2,2006,NA,"Unknown"
"E01033030",1,8,2006,NA,"Unknown"
"E01033030",1,1,2006,NA,"Unknown"
"E01033030",1,6,2006,NA,"Unknown"
"E01033030",1,6,2006,NA,"Unknown"
"E01033030",1,2,2006,NA,"Unknown"
"E01033030",1,2,2006,NA,"Unknown"
"E01033030",1,9,2006,NA,"Unknown"
"E01033030",1,1,2006,NA,"Unknown"
"E01033081",1,10,2006,NA,"Unknown"
"E01033081",1,6,2006,NA,"Unknown"
"E01033081",1,7,2006,NA,"Unknown"
"E01033081",1,8,2006,NA,"Unknown"
"E01033081",1,5,2006,NA,"Unknown"
"E01033081",1,10,2006,NA,"Unknown"
"E01033081",1,1,2006,NA,"Unknown"
"E01033081",1,12,2006,NA,"Unknown"
"E01033081",1,9,2006,NA,"Unknown"
"E01033081",1,12,2006,NA,"Unknown"
"E01033081",1,12,2006,NA,"Unknown"
"E01033081",1,7,2006,NA,"Unknown"
"E01033081",1,7,2006,NA,"Unknown"
"E01033081",1,4,2006,NA,"Unknown"
"E01033082",1,3,2006,NA,"Unknown"
"E01033082",1,3,2006,NA,"Unknown"
"E01033082",1,10,2006,NA,"Unknown"
"E01033082",1,3,2006,NA,"Unknown"
"E01033082",1,4,2006,NA,"Unknown"
"E01033082",1,2,2006,NA,"Unknown"
"E01033082",1,10,2006,NA,"Unknown"
"E01033082",1,12,2006,NA,"Unknown"
"E01033082",1,7,2006,NA,"Unknown"
"E01033082",1,4,2006,NA,"Unknown"
"E01033082",1,10,2006,NA,"Unknown"
"E01033082",1,11,2006,NA,"Unknown"
"E01033082",1,9,2006,NA,"Unknown"
"E01033082",1,8,2006,NA,"Unknown"
"E01033082",1,4,2006,NA,"Unknown"
"E01033082",1,9,2006,NA,"Unknown"
"E01033082",1,6,2006,NA,"Unknown"
"E01033082",1,1,2006,NA,"Unknown"
"E01033082",1,3,2006,NA,"Unknown"
"E01033082",1,2,2006,NA,"Unknown"
"E01033082",1,2,2006,NA,"Unknown"
"E01033082",1,1,2006,NA,"Unknown"
"E01033082",1,12,2006,NA,"Unknown"
"E01033083",1,2,2006,NA,"Unknown"
"E01033083",1,10,2006,NA,"Unknown"
"E01033083",1,11,2006,NA,"Unknown"
"E01033083",1,5,2006,NA,"Unknown"
"E01033083",1,1,2006,NA,"Unknown"
"E01033083",1,1,2006,NA,"Unknown"
"E01033083",1,6,2006,NA,"Unknown"
"E01033083",1,10,2006,NA,"Unknown"
"E01033083",1,1,2006,NA,"Unknown"
"E01033083",1,1,2006,NA,"Unknown"
"E01033083",1,7,2006,NA,"Unknown"
"E01033083",1,12,2006,NA,"Unknown"
"E01033083",1,7,2006,NA,"Unknown"
"E01033083",1,9,2006,NA,"Unknown"
"E01033083",1,11,2006,NA,"Unknown"
"E01033083",1,10,2006,NA,"Unknown"
"E01033083",1,1,2006,NA,"Unknown"
"E01033083",1,11,2006,NA,"Unknown"
"E01033083",1,5,2006,NA,"Unknown"
"E01033083",1,12,2006,NA,"Unknown"
"E01033083",1,6,2006,NA,"Unknown"
"E01033083",1,6,2006,NA,"Unknown"
"E01033083",1,8,2006,NA,"Unknown"
"E01033084",1,11,2006,NA,"Unknown"
"E01033084",1,4,2006,NA,"Unknown"
"E01033084",1,12,2006,NA,"Unknown"
"E01033084",1,7,2006,NA,"Unknown"
"E01033084",1,8,2006,NA,"Unknown"
"E01033084",1,12,2006,NA,"Unknown"
"E01033084",1,6,2006,NA,"Unknown"
"E01033084",1,9,2006,NA,"Unknown"
"E01033084",1,11,2006,NA,"Unknown"
"E01033084",1,11,2006,NA,"Unknown"
"E01033084",1,2,2006,NA,"Unknown"
"E01033084",1,10,2006,NA,"Unknown"
"E01033084",1,5,2006,NA,"Unknown"
"E01033084",1,4,2006,NA,"Unknown"
"E01033084",1,11,2006,NA,"Unknown"
"E01033084",1,4,2006,NA,"Unknown"
"E01033084",1,9,2006,NA,"Unknown"
"E01033084",1,7,2006,NA,"Unknown"
"E01033084",1,4,2006,NA,"Unknown"
"E01033084",1,5,2006,NA,"Unknown"
"E01033084",1,10,2006,NA,"Unknown"
"E01033084",1,1,2006,NA,"Unknown"
"E01033084",1,2,2006,NA,"Unknown"
"E01033085",1,3,2006,NA,"Unknown"
"E01033085",1,3,2006,NA,"Unknown"
"E01033085",1,12,2006,NA,"Unknown"
"E01033085",1,5,2006,NA,"Unknown"
"E01033085",1,11,2006,NA,"Unknown"
"E01033085",1,4,2006,NA,"Unknown"
"E01033085",1,8,2006,NA,"Unknown"
"E01033085",1,2,2006,NA,"Unknown"
"E01033085",1,5,2006,NA,"Unknown"
"E01033085",1,11,2006,NA,"Unknown"
"E01033085",1,1,2006,NA,"Unknown"
"E01033085",1,1,2006,NA,"Unknown"
"E01033085",1,6,2006,NA,"Unknown"
"E01033085",1,12,2006,NA,"Unknown"
"E01033085",1,8,2006,NA,"Unknown"
"E01033085",1,4,2006,NA,"Unknown"
"E01033085",1,10,2006,NA,"Unknown"
"E01033085",1,4,2006,NA,"Unknown"
"E01033085",1,4,2006,NA,"Unknown"
"E01033085",1,11,2006,NA,"Unknown"
"E01033085",1,1,2006,NA,"Unknown"
"E01033085",1,11,2006,NA,"Unknown"
"E01033085",1,5,2006,NA,"Unknown"
"E01033085",1,6,2006,NA,"Unknown"
"E01033086",1,10,2006,NA,"Unknown"
"E01033086",1,6,2006,NA,"Unknown"
"E01033086",1,3,2006,NA,"Unknown"
"E01033086",1,1,2006,NA,"Unknown"
"E01033086",1,4,2006,NA,"Unknown"
"E01033086",1,3,2006,NA,"Unknown"
"E01033086",1,10,2006,NA,"Unknown"
"E01033086",1,3,2006,NA,"Unknown"
"E01033086",1,7,2006,NA,"Unknown"
"E01033086",1,3,2006,NA,"Unknown"
"E01033086",1,5,2006,NA,"Unknown"
"E01033086",1,8,2006,NA,"Unknown"
"E01033086",1,7,2006,NA,"Unknown"
"E01033086",1,1,2006,NA,"Unknown"
"E01033086",1,6,2006,NA,"Unknown"
"E01033086",1,5,2006,NA,"Unknown"
"E01033086",1,11,2006,NA,"Unknown"
"E01033086",1,4,2006,NA,"Unknown"
"E01033086",1,11,2006,NA,"Unknown"
"E01033093",1,5,2006,NA,"Unknown"
"E01033093",1,10,2006,NA,"Unknown"
"E01033093",1,8,2006,NA,"Unknown"
"E01033093",1,10,2006,NA,"Unknown"
"E01033093",1,5,2006,NA,"Unknown"
"E01033093",1,8,2006,NA,"Unknown"
"E01033093",1,11,2006,NA,"Unknown"
"E01033093",1,2,2006,NA,"Unknown"
"E01033093",1,10,2006,NA,"Unknown"
"E01033093",1,5,2006,NA,"Unknown"
"E01033093",1,11,2006,NA,"Unknown"
"E01033093",1,1,2006,NA,"Unknown"
"E01033093",1,6,2006,NA,"Unknown"
"E01033093",1,10,2006,NA,"Unknown"
"E01033093",1,7,2006,NA,"Unknown"
"E01033093",1,4,2006,NA,"Unknown"
"E01033093",1,12,2006,NA,"Unknown"
"E01033093",1,10,2006,NA,"Unknown"
"E01033093",1,12,2006,NA,"Unknown"
"E01033093",1,2,2006,NA,"Unknown"
"E01033093",1,7,2006,NA,"Unknown"
"E01033093",1,6,2006,NA,"Unknown"
"E01033093",1,2,2006,NA,"Unknown"
"E01033093",1,10,2006,NA,"Unknown"
"E01033093",1,12,2006,NA,"Unknown"
"E01033093",1,1,2006,NA,"Unknown"
"E01033093",1,7,2006,NA,"Unknown"
"E01033093",1,7,2006,NA,"Unknown"
"E01033093",1,11,2006,NA,"Unknown"
"E01033093",1,7,2006,NA,"Unknown"
"E01033098",1,7,2006,NA,"Unknown"
"E01033098",1,2,2006,NA,"Unknown"
"E01033098",1,11,2006,NA,"Unknown"
"E01033098",1,9,2006,NA,"Unknown"
"E01033098",1,6,2006,NA,"Unknown"
"E01033098",1,8,2006,NA,"Unknown"
"E01033098",1,4,2006,NA,"Unknown"
"E01033098",1,9,2006,NA,"Unknown"
"E01033098",1,10,2006,NA,"Unknown"
"E01033098",1,7,2006,NA,"Unknown"
"E01033098",1,4,2006,NA,"Unknown"
"E01033098",1,9,2006,NA,"Unknown"
"E01033098",1,5,2006,NA,"Unknown"
"E01033098",1,9,2006,NA,"Unknown"
"E01033098",1,5,2006,NA,"Unknown"
"E01033098",1,3,2006,NA,"Unknown"
"E01033098",1,5,2006,NA,"Unknown"
"E01033098",1,2,2006,NA,"Unknown"
"E01033098",1,7,2006,NA,"Unknown"
"E01033098",1,11,2006,NA,"Unknown"
"E01033099",1,12,2006,NA,"Unknown"
"E01033099",1,3,2006,NA,"Unknown"
"E01033099",1,11,2006,NA,"Unknown"
"E01033099",1,7,2006,NA,"Unknown"
"E01033099",1,1,2006,NA,"Unknown"
"E01033099",1,10,2006,NA,"Unknown"
"E01033099",1,2,2006,NA,"Unknown"
"E01033099",1,11,2006,NA,"Unknown"
"E01033099",1,9,2006,NA,"Unknown"
"E01033099",1,4,2006,NA,"Unknown"
"E01033099",1,4,2006,NA,"Unknown"
"E01033099",1,12,2006,NA,"Unknown"
"E01033099",1,5,2006,NA,"Unknown"
"E01033099",1,5,2006,NA,"Unknown"
"E01033099",1,11,2006,NA,"Unknown"
"E01033099",1,11,2006,NA,"Unknown"
"E01033099",1,9,2006,NA,"Unknown"
"E01033099",1,4,2006,NA,"Unknown"
"E01033099",1,7,2006,NA,"Unknown"
"E01033099",1,9,2006,NA,"Unknown"
"E01033099",1,5,2006,NA,"Unknown"
"E01033099",1,10,2006,NA,"Unknown"
"E01033099",1,1,2006,NA,"Unknown"
"E01033099",1,7,2006,NA,"Unknown"
"E01033100",1,6,2006,NA,"Unknown"
"E01033100",1,8,2006,NA,"Unknown"
"E01033100",1,8,2006,NA,"Unknown"
"E01033100",1,6,2006,NA,"Unknown"
"E01033100",1,5,2006,NA,"Unknown"
"E01033100",1,12,2006,NA,"Unknown"
"E01033100",1,12,2006,NA,"Unknown"
"E01033100",1,9,2006,NA,"Unknown"
"E01033100",1,6,2006,NA,"Unknown"
"E01033100",1,7,2006,NA,"Unknown"
"E01033100",1,7,2006,NA,"Unknown"
"E01033100",1,9,2006,NA,"Unknown"
"E01033100",1,1,2006,NA,"Unknown"
"E01033100",1,7,2006,NA,"Unknown"
"E01033100",1,1,2006,NA,"Unknown"
"E01033100",1,3,2006,NA,"Unknown"
"E01033100",1,4,2006,NA,"Unknown"
"E01033100",1,5,2006,NA,"Unknown"
"E01033100",1,1,2006,NA,"Unknown"
"E01033100",1,12,2006,NA,"Unknown"
"E01033100",1,3,2006,NA,"Unknown"
"E01033101",1,11,2006,NA,"Unknown"
"E01033101",1,12,2006,NA,"Unknown"
"E01033101",1,5,2006,NA,"Unknown"
"E01033101",1,7,2006,NA,"Unknown"
"E01033101",1,11,2006,NA,"Unknown"
"E01033101",1,9,2006,NA,"Unknown"
"E01033101",1,7,2006,NA,"Unknown"
"E01033101",1,8,2006,NA,"Unknown"
"E01033101",1,7,2006,NA,"Unknown"
"E01033101",1,3,2006,NA,"Unknown"
"E01033101",1,6,2006,NA,"Unknown"
"E01033101",1,5,2006,NA,"Unknown"
"E01033101",1,8,2006,NA,"Unknown"
"E01033101",1,4,2006,NA,"Unknown"
"E01033101",1,2,2006,NA,"Unknown"
"E01033101",1,9,2006,NA,"Unknown"
"E01033101",1,1,2006,NA,"Unknown"
"E01033101",1,3,2006,NA,"Unknown"
"E01033101",1,6,2006,NA,"Unknown"
"E01033101",1,12,2006,NA,"Unknown"
"E01033101",1,8,2006,NA,"Unknown"
"E01033101",1,11,2006,NA,"Unknown"
"E01033132",1,10,2006,NA,"Unknown"
"E01033132",1,9,2006,NA,"Unknown"
"E01033132",1,11,2006,NA,"Unknown"
"E01033132",1,3,2006,NA,"Unknown"
"E01033132",1,12,2006,NA,"Unknown"
"E01033132",1,12,2006,NA,"Unknown"
"E01033132",1,10,2006,NA,"Unknown"
"E01033132",1,11,2006,NA,"Unknown"
"E01033132",1,2,2006,NA,"Unknown"
"E01033132",1,5,2006,NA,"Unknown"
"E01033132",1,6,2006,NA,"Unknown"
"E01033132",1,2,2006,NA,"Unknown"
"E01033132",1,11,2006,NA,"Unknown"
"E01033132",1,6,2006,NA,"Unknown"
"E01033132",1,9,2006,NA,"Unknown"
"E01033132",1,4,2006,NA,"Unknown"
"E01033132",1,6,2006,NA,"Unknown"
"E01033132",1,2,2006,NA,"Unknown"
"E01033132",1,1,2006,NA,"Unknown"
"E01033132",1,3,2006,NA,"Unknown"
"E01033132",1,10,2006,NA,"Unknown"
"E01033132",1,1,2006,NA,"Unknown"
"E01033132",1,6,2006,NA,"Unknown"
"E01033132",1,6,2006,NA,"Unknown"
"E01033132",1,8,2006,NA,"Unknown"
"E01033132",1,2,2006,NA,"Unknown"
"E01033133",1,5,2006,NA,"Unknown"
"E01033133",1,4,2006,NA,"Unknown"
"E01033133",1,1,2006,NA,"Unknown"
"E01033133",1,9,2006,NA,"Unknown"
"E01033133",1,11,2006,NA,"Unknown"
"E01033133",1,4,2006,NA,"Unknown"
"E01033133",1,4,2006,NA,"Unknown"
"E01033133",1,2,2006,NA,"Unknown"
"E01033133",1,3,2006,NA,"Unknown"
"E01033133",1,3,2006,NA,"Unknown"
"E01033133",1,6,2006,NA,"Unknown"
"E01033133",1,10,2006,NA,"Unknown"
"E01033133",1,12,2006,NA,"Unknown"
"E01033133",1,7,2006,NA,"Unknown"
"E01033133",1,2,2006,NA,"Unknown"
"E01033133",1,12,2006,NA,"Unknown"
"E01033133",1,12,2006,NA,"Unknown"
"E01033133",1,2,2006,NA,"Unknown"
"E01033135",1,5,2006,NA,"Unknown"
"E01033135",1,12,2006,NA,"Unknown"
"E01033135",1,1,2006,NA,"Unknown"
"E01033135",1,12,2006,NA,"Unknown"
"E01033135",1,3,2006,NA,"Unknown"
"E01033135",1,12,2006,NA,"Unknown"
"E01033135",1,6,2006,NA,"Unknown"
"E01033135",1,3,2006,NA,"Unknown"
"E01033135",1,5,2006,NA,"Unknown"
"E01033135",1,2,2006,NA,"Unknown"
"E01033135",1,10,2006,NA,"Unknown"
"E01033135",1,6,2006,NA,"Unknown"
"E01033135",1,1,2006,NA,"Unknown"
"E01033135",1,1,2006,NA,"Unknown"
"E01033135",1,2,2006,NA,"Unknown"
"E01033135",1,5,2006,NA,"Unknown"
"E01033135",1,11,2006,NA,"Unknown"
"E01033135",1,3,2006,NA,"Unknown"
"E01033135",1,1,2006,NA,"Unknown"
"E01033135",1,8,2006,NA,"Unknown"
"E01033135",1,5,2006,NA,"Unknown"
"E01033135",1,12,2006,NA,"Unknown"
"E01033135",1,7,2006,NA,"Unknown"
"E01033146",1,11,2006,NA,"Unknown"
"E01033146",1,2,2006,NA,"Unknown"
"E01033146",1,6,2006,NA,"Unknown"
"E01033146",1,8,2006,NA,"Unknown"
"E01033146",1,6,2006,NA,"Unknown"
"E01033146",1,11,2006,NA,"Unknown"
"E01033146",1,7,2006,NA,"Unknown"
"E01033146",1,9,2006,NA,"Unknown"
"E01033146",1,7,2006,NA,"Unknown"
"E01033146",1,4,2006,NA,"Unknown"
"E01033146",1,1,2006,NA,"Unknown"
"E01033146",1,9,2006,NA,"Unknown"
"E01033146",1,5,2006,NA,"Unknown"
"E01033146",1,9,2006,NA,"Unknown"
"E01033146",1,3,2006,NA,"Unknown"
"E01033146",1,9,2006,NA,"Unknown"
"E01033146",1,7,2006,NA,"Unknown"
"E01033146",1,2,2006,NA,"Unknown"
"E01033146",1,2,2006,NA,"Unknown"
"E01033146",1,2,2006,NA,"Unknown"
"E01033148",1,5,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,11,2006,NA,"Unknown"
"E01033148",1,1,2006,NA,"Unknown"
"E01033148",1,12,2006,NA,"Unknown"
"E01033148",1,10,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,8,2006,NA,"Unknown"
"E01033148",1,3,2006,NA,"Unknown"
"E01033148",1,3,2006,NA,"Unknown"
"E01033148",1,3,2006,NA,"Unknown"
"E01033148",1,8,2006,NA,"Unknown"
"E01033148",1,4,2006,NA,"Unknown"
"E01033148",1,2,2006,NA,"Unknown"
"E01033148",1,4,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,10,2006,NA,"Unknown"
"E01033148",1,11,2006,NA,"Unknown"
"E01033148",1,4,2006,NA,"Unknown"
"E01033148",1,12,2006,NA,"Unknown"
"E01033148",1,6,2006,NA,"Unknown"
"E01033148",1,4,2006,NA,"Unknown"
"E01033148",1,2,2006,NA,"Unknown"
"E01033148",1,1,2006,NA,"Unknown"
"E01033148",1,5,2006,NA,"Unknown"
"E01033148",1,12,2006,NA,"Unknown"
"E01033148",1,11,2006,NA,"Unknown"
"E01033148",1,7,2006,NA,"Unknown"
"E01033148",1,9,2006,NA,"Unknown"
"E01033148",1,10,2006,NA,"Unknown"
"E01033150",1,8,2006,NA,"Unknown"
"E01033150",1,12,2006,NA,"Unknown"
"E01033150",1,3,2006,NA,"Unknown"
"E01033150",1,3,2006,NA,"Unknown"
"E01033150",1,3,2006,NA,"Unknown"
"E01033150",1,12,2006,NA,"Unknown"
"E01033150",1,12,2006,NA,"Unknown"
"E01033150",1,6,2006,NA,"Unknown"
"E01033150",1,12,2006,NA,"Unknown"
"E01033150",1,6,2006,NA,"Unknown"
"E01033150",1,3,2006,NA,"Unknown"
"E01033150",1,8,2006,NA,"Unknown"
"E01033150",1,8,2006,NA,"Unknown"
"E01033150",1,11,2006,NA,"Unknown"
"E01033150",1,8,2006,NA,"Unknown"
"E01033150",1,5,2006,NA,"Unknown"
"E01033150",1,9,2006,NA,"Unknown"
"E01033150",1,9,2006,NA,"Unknown"
"E01033150",1,10,2006,NA,"Unknown"
"E01033151",1,11,2006,NA,"Unknown"
"E01033151",1,7,2006,NA,"Unknown"
"E01033151",1,8,2006,NA,"Unknown"
"E01033151",1,6,2006,NA,"Unknown"
"E01033151",1,1,2006,NA,"Unknown"
"E01033151",1,1,2006,NA,"Unknown"
"E01033151",1,4,2006,NA,"Unknown"
"E01033151",1,9,2006,NA,"Unknown"
"E01033151",1,5,2006,NA,"Unknown"
"E01033151",1,6,2006,NA,"Unknown"
"E01033151",1,2,2006,NA,"Unknown"
"E01033151",1,9,2006,NA,"Unknown"
"E01033151",1,11,2006,NA,"Unknown"
"E01033151",1,2,2006,NA,"Unknown"
"E01033151",1,4,2006,NA,"Unknown"
"E01033151",1,7,2006,NA,"Unknown"
"E01033151",1,12,2006,NA,"Unknown"
